date,weather_code,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,sunrise,sunset,daylight_duration,sunshine_duration,uv_index_max,uv_index_clear_sky_max,precipitation_sum,rain_sum,showers_sum,snowfall_sum,precipitation_hours,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
2022-12-25 18:30:00+00:00,95.0,29.2035,22.4535,34.1905,24.757309,0,0,42206.555,8004.4917,7.5,7.75,4.3,0.0,4.0,0.0,7.0,,9.826088,27.359999,159.46489,12.17,2.5926092
2022-12-26 18:30:00+00:00,80.0,33.653503,23.0535,38.893265,27.886879,0,0,42208.918,37304.105,7.8,7.8,1.3000001,0.0,1.3000001,0.0,4.0,,8.699793,26.64,194.42073,19.25,4.087917
2022-12-27 18:30:00+00:00,95.0,31.4535,24.5035,37.374283,29.986706,0,0,42211.805,31406.012,7.6,7.8,3.8,0.0,3.5,0.0,9.0,,8.28,31.68,355.51544,16.81,3.4962168
2022-12-28 18:30:00+00:00,3.0,33.3535,24.0035,38.04223,29.15195,0,0,42215.2,38850.766,7.1,7.75,0.0,0.0,0.0,0.0,0.0,,10.296251,27.359999,175.98581,18.91,4.0768576
2022-12-29 18:30:00+00:00,45.0,33.953503,24.6035,37.60987,28.460781,0,0,42219.15,38826.047,7.0,7.8,0.0,0.0,0.0,0.0,0.0,,7.4128532,21.96,26.466549,22.22,4.8738184
2022-12-30 18:30:00+00:00,3.0,33.403503,22.5035,37.434875,25.209517,0,0,42223.652,32182.309,6.1,7.8,0.0,0.0,0.0,0.0,0.0,,6.830519,20.880001,31.723581,21.68,4.6364517
2022-12-31 18:30:00+00:00,3.0,32.8535,21.6035,37.309715,24.719934,0,0,42228.7,38777.15,7.5,7.8,0.0,0.0,0.0,0.0,0.0,,7.968939,23.759998,17.708307,22.62,4.8425055
2023-01-01 18:30:00+00:00,3.0,32.2535,23.1035,36.23886,25.694162,0,0,42234.28,36000.0,6.25,7.8,0.1,0.0,0.1,0.0,1.0,,6.638072,19.08,339.6383,20.3,4.253252
2023-01-02 18:30:00+00:00,3.0,33.653503,23.3035,37.36062,25.835768,0,0,42240.38,38729.383,7.8,7.85,0.0,0.0,0.0,0.0,0.0,,8.427383,25.199999,26.564972,21.72,4.842215
2023-01-03 18:30:00+00:00,3.0,33.8535,23.5035,37.449455,26.78268,0,0,42246.977,38706.08,7.85,7.85,0.0,0.0,0.0,0.0,0.0,,9.9571085,28.44,28.755087,22.35,4.952406
2023-01-04 18:30:00+00:00,80.0,33.6035,23.8035,37.277885,26.920334,0,0,42254.066,38316.484,7.85,7.85,0.8,0.0,0.7,0.0,2.0,,9.107359,32.039997,12.922162,19.69,4.296865
2023-01-05 18:30:00+00:00,95.0,31.8535,24.1035,37.305965,28.199768,0,0,42261.633,24818.025,7.85,7.85,5.7000003,0.0,5.6000004,0.0,8.0,,9.47012,28.08,27.291008,16.14,3.5349858
2023-01-06 18:30:00+00:00,96.0,31.0535,23.8035,36.73098,28.360073,0,0,42269.668,24713.873,7.9,7.9,9.099999,0.0,9.0,0.0,8.0,,7.172949,25.56,28.89363,14.91,3.1445248
2023-01-07 18:30:00+00:00,80.0,31.0035,23.7535,36.867195,27.272615,0,0,42278.15,24338.227,7.9,7.9,2.1999998,0.0,1.9,0.0,7.0,,8.942214,26.64,33.830544,15.13,3.2840931
2023-01-08 18:30:00+00:00,3.0,32.453503,22.7535,36.770874,25.544062,0,0,42287.066,35397.605,7.95,7.95,0.0,0.0,0.0,0.0,0.0,,8.707237,25.919998,24.32717,21.34,4.711117
2023-01-09 18:30:00+00:00,2.0,32.453503,22.6535,37.12515,25.547047,0,0,42296.406,38869.023,7.95,7.95,0.0,0.0,0.0,0.0,0.0,,8.647496,22.68,11.585139,22.61,4.913378
2023-01-10 18:30:00+00:00,2.0,32.0535,21.6535,35.56855,24.039047,0,0,42306.156,38849.977,7.95,7.95,0.0,0.0,0.0,0.0,0.0,,8.942214,25.56,0.14658073,23.74,5.0235877
2023-01-11 18:30:00+00:00,3.0,31.6535,21.8535,33.965992,24.746414,0,0,42316.305,34361.19,7.9,7.95,0.0,0.0,0.0,0.0,0.0,,6.9247384,19.08,7.6667004,20.34,4.342331
2023-01-12 18:30:00+00:00,3.0,33.0035,21.6035,37.95761,24.496962,0,0,42326.832,38545.938,7.95,8.0,0.0,0.0,0.0,0.0,0.0,,9.0645685,26.28,338.57947,21.74,4.5444207
2023-01-13 18:30:00+00:00,3.0,33.0035,24.1035,37.40614,28.369225,0,0,42337.73,35609.516,8.05,8.05,0.0,0.0,0.0,0.0,0.0,,9.47012,27.72,340.30127,18.01,3.8569155
2023-01-14 18:30:00+00:00,95.0,31.7035,24.2035,36.622253,28.797993,0,0,42348.984,29618.426,7.6,8.05,2.6,0.0,2.4,0.0,6.0,,8.311245,25.919998,305.96066,17.05,3.5887892
2023-01-15 18:30:00+00:00,95.0,30.4035,23.9035,36.42008,28.096355,0,0,42360.58,26874.838,7.9,8.05,25.499998,0.4,16.4,0.0,11.0,,8.669949,26.28,329.42084,15.34,3.232189
2023-01-16 18:30:00+00:00,95.0,29.8035,24.0035,35.607773,29.189754,0,0,42372.508,26059.98,7.5,8.05,5.9,0.0,5.1,0.0,11.0,,5.771239,19.8,28.705881,15.1,3.1060247
2023-01-17 18:30:00+00:00,45.0,32.0535,23.8035,36.70747,27.046291,0,0,42384.758,36000.0,8.1,8.1,0.0,0.0,0.0,0.0,0.0,,8.049845,21.24,24.775122,20.25,4.326684
2023-01-18 18:30:00+00:00,3.0,32.2535,23.2035,35.005367,25.341965,0,0,42397.457,31024.465,7.95,8.1,0.0,0.0,0.0,0.0,0.0,,10.30883,26.64,27.356564,19.57,4.595764
2023-01-19 18:30:00+00:00,3.0,32.453503,21.5535,36.098324,24.008423,0,0,42410.64,34838.03,7.6,8.15,0.0,0.0,0.0,0.0,0.0,,8.557102,23.759998,19.820461,20.85,4.5185103
2023-01-20 18:30:00+00:00,80.0,31.1535,23.6035,34.67483,26.395012,0,0,42424.285,22393.744,8.2,8.2,0.70000005,0.0,0.70000005,0.0,4.0,,11.592895,32.760002,21.231524,15.48,3.547019
2023-01-21 18:30:00+00:00,61.0,28.7035,23.6535,32.75761,27.834751,0,0,42438.37,5436.6494,6.6,8.15,0.4,0.4,0.0,0.0,2.0,,7.928177,21.599998,34.611206,8.96,2.0322804
2023-01-22 18:30:00+00:00,95.0,31.9035,23.6535,36.443207,27.832031,0,0,42452.867,20888.023,7.5,8.2,7.1,0.0,5.8999996,0.0,10.0,,5.3517847,19.8,16.060087,13.8,3.0243442
2023-01-23 18:30:00+00:00,95.0,29.2535,23.8535,35.134853,28.675339,0,0,42467.77,23971.732,6.75,8.15,29.499998,1.8,23.300001,0.0,13.0,,6.638072,20.519999,279.63748,14.23,2.9252143
2023-01-24 18:30:00+00:00,95.0,32.1035,23.3535,37.580925,28.590866,0,0,42483.035,37440.324,8.25,8.25,7.6,0.0,7.7,0.0,5.0,,7.69592,22.68,15.471394,20.29,4.214817
2023-01-25 18:30:00+00:00,80.0,30.6535,24.5535,35.604992,29.54766,0,0,42498.652,33361.67,8.15,8.25,1.2,0.0,1.2,0.0,6.0,,8.311245,24.119999,314.67993,17.87,3.726404
2023-01-26 18:30:00+00:00,80.0,31.4035,24.3535,36.272175,29.486835,0,0,42514.605,18314.076,8.15,8.3,2.2,0.0,2.2,0.0,4.0,,8.209263,23.4,18.034395,15.6,3.3501055
2023-01-27 18:30:00+00:00,3.0,32.1035,23.5535,36.725475,27.314402,0,0,42530.86,38856.31,8.2,8.3,0.0,0.0,0.0,0.0,0.0,,13.276144,33.48,349.22797,22.43,4.787253
2023-01-28 18:30:00+00:00,3.0,31.9035,22.4035,35.857037,25.404167,0,0,42547.406,36000.0,8.35,8.35,0.0,0.0,0.0,0.0,0.0,,10.137692,31.68,6.0999374,19.91,4.2476864
2023-01-29 18:30:00+00:00,95.0,32.6035,22.9035,37.77334,27.606129,0,0,42564.223,34665.94,8.2,8.4,8.7,0.0,8.2,0.0,7.0,,10.24578,30.239998,346.03506,18.76,3.973365
2023-01-30 18:30:00+00:00,80.0,29.2035,24.6535,32.361477,29.073856,0,0,42581.277,916.8988,7.2,8.45,0.6,0.2,0.4,0.0,3.0,,12.522619,33.48,11.450557,8.22,2.0471985
2023-01-31 18:30:00+00:00,80.0,30.0035,24.2535,34.141514,28.465569,0,0,42598.566,31733.016,6.85,8.35,1.5000001,0.1,1.3000001,0.0,6.0,,12.303366,34.56,352.01428,15.08,3.2636666
2023-02-01 18:30:00+00:00,95.0,28.4035,24.7035,33.567078,29.067303,0,0,42616.055,8872.716,2.55,8.25,7.1000004,0.0,5.7000003,0.0,17.0,,6.9247384,20.880001,0.387099,9.67,2.0648875
2023-02-02 18:30:00+00:00,95.0,29.7535,24.1035,35.241558,29.73642,0,0,42633.74,19157.344,7.6,8.45,19.5,0.0,17.499998,0.0,13.0,,7.2359104,26.28,282.31946,13.2,2.7551148
2023-02-03 18:30:00+00:00,96.0,31.7535,24.0535,38.062737,28.936314,0,0,42651.586,22975.107,8.5,8.5,17.3,0.0,15.500001,0.0,12.0,,8.557102,30.239998,96.34015,14.88,3.156851
2023-02-04 18:30:00+00:00,96.0,31.8035,23.7535,37.697945,28.96817,0,0,42669.58,30026.713,8.5,8.5,4.0,0.0,4.0,0.0,3.0,,7.968939,36.0,17.783958,17.26,3.6253626
2023-02-05 18:30:00+00:00,80.0,30.7535,24.6535,35.38231,28.823696,0,0,42687.707,14892.109,6.6,8.55,3.2999997,0.0,3.1999998,0.0,6.0,,7.24486,21.96,41.28462,12.68,2.7595134
2023-02-06 18:30:00+00:00,96.0,31.7535,23.6535,38.527283,27.173231,0,0,42705.957,21929.908,8.0,8.55,6.8999996,0.0,6.7,0.0,9.0,,7.2805495,30.599998,77.30731,14.92,3.2032835
2023-02-07 18:30:00+00:00,3.0,33.5035,23.5535,39.41175,27.508125,0,0,42724.49,32790.613,8.35,8.55,0.2,0.0,0.2,0.0,2.0,,12.015589,32.399998,324.68857,19.86,4.270947
2023-02-08 18:30:00+00:00,45.0,32.7535,24.5535,38.233982,30.494781,0,0,42743.344,38759.355,8.6,8.6,0.1,0.0,0.1,0.0,1.0,,12.224107,32.760002,329.66788,21.88,4.6512117
2023-02-09 18:30:00+00:00,3.0,30.7535,24.3535,36.682583,29.029907,0,0,42762.516,38683.773,8.5,8.6,0.6,0.0,0.4,0.0,6.0,,8.891343,24.119999,325.27094,17.51,3.6901176
2023-02-10 18:30:00+00:00,3.0,31.1035,23.8035,36.267178,27.91494,0,0,42781.973,38064.38,7.5,8.6,0.0,0.0,0.0,0.0,0.0,,11.013882,29.519999,312.84702,19.07,4.008497
2023-02-11 18:30:00+00:00,3.0,32.203503,23.7535,37.417656,27.320864,0,0,42801.7,38122.418,7.8,8.65,0.0,0.0,0.0,0.0,0.0,,11.659777,33.12,316.7126,21.11,4.434362
2023-02-12 18:30:00+00:00,2.0,32.953503,23.8535,38.070423,28.461823,0,0,42821.67,39924.883,8.6,8.65,0.0,0.0,0.0,0.0,0.0,,11.304229,32.399998,302.34738,21.34,4.497482
2023-02-13 18:30:00+00:00,45.0,31.6035,24.4035,36.970806,29.893864,0,0,42841.875,39275.02,8.05,8.65,0.0,0.0,0.0,0.0,0.0,,12.181625,33.839996,314.37506,21.42,4.459107
2023-02-14 18:30:00+00:00,2.0,33.5035,24.3535,38.44659,27.95544,0,0,42862.273,38706.363,8.75,8.75,0.0,0.0,0.0,0.0,0.0,,10.636766,29.16,356.48813,24.4,5.3028975
2023-02-15 18:30:00+00:00,3.0,33.3535,23.0535,37.51748,25.722416,0,0,42882.867,37560.242,8.75,8.75,0.1,0.0,0.0,0.0,1.0,,10.239453,29.88,344.88422,23.5,5.0911016
2023-02-16 18:30:00+00:00,3.0,34.0535,24.2035,38.63204,28.900333,0,0,42903.625,39401.035,8.3,8.75,0.1,0.0,0.1,0.0,1.0,,11.113451,31.319998,352.34235,24.17,5.2462273
2023-02-17 18:30:00+00:00,96.0,34.8535,24.7035,40.559475,28.480057,0,0,42924.523,39886.797,8.8,8.8,3.6000001,0.0,3.6000001,0.0,4.0,,11.885453,33.48,349.90253,24.43,5.231846
2023-02-18 18:30:00+00:00,95.0,32.0535,25.0035,37.365078,30.52185,0,0,42945.555,28356.88,8.75,8.8,14.599999,0.0,12.599999,0.0,9.0,,9.178235,30.599998,326.30994,17.45,3.6963437
2023-02-19 18:30:00+00:00,96.0,30.5535,23.9535,37.277378,28.365532,0,0,42966.69,21787.584,8.55,8.85,16.8,0.0,14.699999,0.0,13.0,,4.3349743,21.599998,97.765045,14.55,3.0462337
2023-02-20 18:30:00+00:00,80.0,32.653503,22.7035,38.901905,26.11872,0,0,42987.918,36298.367,8.85,8.9,3.0,0.0,3.0,0.0,4.0,,11.019764,27.0,318.01288,20.98,4.4165745
2023-02-21 18:30:00+00:00,3.0,32.903503,23.9535,38.47726,28.017826,0,0,43009.215,39257.41,8.9,8.9,0.2,0.0,0.2,0.0,2.0,,10.495713,29.16,308.1221,24.52,5.191073
2023-02-22 18:30:00+00:00,3.0,33.8035,23.6535,38.03135,28.008724,0,0,43030.566,39747.54,8.9,8.9,0.2,0.0,0.1,0.0,2.0,,12.413476,33.12,237.77872,22.29,4.7639933
2023-02-23 18:30:00+00:00,80.0,31.8035,24.5535,38.50568,29.924614,0,0,43051.953,38673.914,8.8,8.9,3.4,0.0,3.4,0.0,4.0,,9.531505,29.88,303.9436,20.96,4.4255385
2023-02-24 18:30:00+00:00,80.0,32.3535,24.6535,38.255558,29.947468,0,0,43073.35,34468.97,9.0,9.0,1.6000001,0.1,1.4000001,0.0,7.0,,9.3876505,36.0,52.431225,18.83,3.9559226
2023-02-25 18:30:00+00:00,3.0,33.2535,23.7535,38.082985,27.534424,0,0,43094.742,40033.88,9.0,9.0,0.0,0.0,0.0,0.0,0.0,,10.636766,30.239998,14.688886,25.56,5.3619423
2023-02-26 18:30:00+00:00,3.0,33.3035,23.4035,37.81601,25.980684,0,0,43116.13,36330.695,8.85,9.05,0.2,0.0,0.2,0.0,2.0,,10.514218,35.28,5.32926,22.24,4.7542357
2023-02-27 18:30:00+00:00,96.0,32.8035,24.2535,38.790676,28.581211,0,0,43137.664,27957.355,9.05,9.05,12.1,0.0,11.0,0.0,7.0,,9.6932955,34.2,20.758396,18.48,3.9162986
2023-02-28 18:30:00+00:00,96.0,32.203503,24.4535,40.11385,29.69403,0,0,43159.4,25596.947,8.6,9.05,8.900001,0.0,8.8,0.0,6.0,,7.8625183,40.32,111.8014,18.0,3.7876568
2023-03-01 18:30:00+00:00,3.0,33.653503,23.2035,38.228455,26.982027,0,0,43181.31,29439.64,8.3,9.1,0.0,0.0,0.0,0.0,0.0,,10.630672,29.88,355.2362,21.89,4.7125363
2023-03-02 18:30:00+00:00,80.0,33.8035,24.0035,39.829266,27.24419,0,0,43203.39,34718.1,9.1,9.15,0.4,0.0,0.4,0.0,2.0,,9.726665,28.08,20.17951,22.32,4.7748346
2023-03-03 18:30:00+00:00,96.0,33.6035,24.3535,41.113956,28.925362,0,0,43225.617,26767.773,9.15,9.15,34.2,0.3,28.5,0.0,8.0,,6.696387,28.08,39.09386,17.77,3.7636895
2023-03-04 18:30:00+00:00,80.0,32.2535,24.4535,38.488506,29.638836,0,0,43247.98,36728.316,9.15,9.15,0.5,0.0,0.5,0.0,2.0,,9.339208,36.0,272.2239,22.31,4.689039
2023-03-05 18:30:00+00:00,96.0,32.8035,24.7035,38.84861,29.462914,0,0,43270.457,39076.664,9.1,9.15,4.4,0.0,4.1,0.0,7.0,,10.805999,27.72,318.17996,22.09,4.687997
2023-03-06 18:30:00+00:00,95.0,33.153503,23.9535,39.852097,27.684528,0,0,43293.03,38407.594,8.75,9.15,14.900001,0.0,14.5,0.0,10.0,,9.531505,30.960001,11.309923,21.71,4.5762253
2023-03-07 18:30:00+00:00,3.0,34.3035,24.1535,40.902733,29.514462,0,0,43315.688,39130.598,9.2,9.2,0.2,0.0,0.2,0.0,2.0,,9.779817,27.72,40.17927,24.24,5.1553974
2023-03-08 18:30:00+00:00,95.0,35.203503,24.9035,40.963905,29.534462,0,0,43338.406,38984.984,9.15,9.15,5.3,0.0,5.2,0.0,5.0,,12.429127,34.2,358.86557,23.72,5.1043725
2023-03-09 18:30:00+00:00,95.0,29.7035,25.6035,35.44707,29.76942,0,0,43361.18,723.9823,6.35,9.2,5.1,0.0,4.8,0.0,12.0,,7.24486,18.72,334.65384,12.45,2.7316449
2023-03-10 18:30:00+00:00,96.0,32.0535,23.3035,38.085373,25.975216,0,0,43383.984,19651.54,7.9,9.2,13.1,0.0,10.2,0.0,7.0,,8.311245,28.8,58.360294,16.39,3.5449708
2023-03-11 18:30:00+00:00,96.0,32.953503,24.2535,39.96221,28.781464,0,0,43406.805,33015.188,9.2,9.2,11.8,0.0,8.099999,0.0,7.0,,6.763786,30.599998,107.62811,20.1,4.2364707
2023-03-12 18:30:00+00:00,96.0,32.5035,23.7535,38.872437,26.9288,0,0,43429.63,37839.793,9.05,9.25,8.5,0.0,6.3,0.0,9.0,,9.227524,29.519999,151.60706,21.55,4.5355253
2023-03-13 18:30:00+00:00,80.0,32.1035,23.6035,38.188625,26.338568,0,0,43452.434,36063.438,9.25,9.25,1.5000001,0.0,1.3000001,0.0,4.0,,10.00256,25.199999,187.5562,20.56,4.3565016
2023-03-14 18:30:00+00:00,80.0,31.8535,23.7535,37.807426,28.725693,0,0,43475.21,39330.715,9.15,9.25,1.6,0.0,1.3000001,0.0,6.0,,9.746631,24.48,291.5015,21.98,4.6193166
2023-03-15 18:30:00+00:00,95.0,31.3535,25.3035,37.18098,30.745667,0,0,43497.94,36632.953,9.0,9.2,6.3,0.0,6.0999994,0.0,10.0,,10.1376915,27.359999,278.53067,19.47,4.07806
2023-03-16 18:30:00+00:00,95.0,33.203503,24.6535,39.429466,30.191841,0,0,43520.61,40509.555,9.25,9.25,2.5,0.0,2.5,0.0,7.0,,9.605998,27.359999,239.34938,21.66,4.648651
2023-03-17 18:30:00+00:00,95.0,32.703503,25.0535,38.995014,31.35027,0,0,43543.195,39529.26,9.25,9.25,3.3,0.0,3.3,0.0,7.0,,10.308831,27.72,232.49571,21.6,4.5932994
2023-03-18 18:30:00+00:00,80.0,33.203503,24.0535,38.423466,29.131416,0,0,43565.69,39445.78,9.25,9.25,1.8000002,0.0,1.8000002,0.0,8.0,,11.090103,29.88,196.46596,22.19,4.7500987
2023-03-19 18:30:00+00:00,80.0,31.5035,25.4535,38.07429,31.186943,0,0,43588.25,38947.227,9.25,9.25,1.6000003,0.0,1.6000003,0.0,9.0,,9.659814,27.0,215.91516,22.05,4.668492
2023-03-20 18:30:00+00:00,80.0,33.5535,24.7535,39.794987,30.477741,0,0,43610.918,37468.016,9.3,9.3,2.0,0.0,2.0,0.0,2.0,,10.390226,28.8,232.17165,21.46,4.672955
2023-03-21 18:30:00+00:00,95.0,32.953503,24.9035,39.23567,30.444702,0,0,43633.684,35385.492,8.5,9.25,2.5,0.0,2.5,0.0,6.0,,10.661107,28.08,220.71536,21.8,4.711136
2023-03-22 18:30:00+00:00,95.0,32.1535,25.9035,38.818672,31.7183,0,0,43656.527,23357.248,7.6,9.25,6.7,0.0,6.7,0.0,12.0,,8.891344,24.119999,197.9839,16.39,3.598152
2023-03-23 18:30:00+00:00,80.0,32.7535,24.4535,38.67594,29.601906,0,0,43679.434,35809.086,8.55,9.3,1.8,0.0,1.8,0.0,6.0,,9.339208,26.64,202.54314,20.65,4.4941015
2023-03-24 18:30:00+00:00,3.0,33.903503,24.6035,40.04023,30.137615,0,0,43702.39,40399.492,9.3,9.3,0.1,0.0,0.1,0.0,1.0,,11.177405,32.039997,201.13174,22.67,4.89899
2023-03-25 18:30:00+00:00,80.0,33.5035,25.1035,39.58549,30.044655,0,0,43725.383,39378.176,8.4,9.25,1.6,0.0,1.6,0.0,5.0,,11.525623,33.839996,258.15793,22.51,4.838706
2023-03-26 18:30:00+00:00,80.0,32.3035,25.8035,38.769947,31.896076,0,0,43748.395,39498.133,7.95,9.25,0.6,0.0,0.6,0.0,3.0,,12.0694,31.319998,287.23187,22.34,4.777599
2023-03-27 18:30:00+00:00,80.0,34.453503,26.6535,41.30739,31.614986,0,0,43771.414,39527.945,9.05,9.3,0.9,0.0,0.9,0.0,5.0,,11.525623,31.68,207.7136,22.31,4.902362
2023-03-28 18:30:00+00:00,3.0,34.453503,25.1535,41.193054,30.358006,0,0,43794.418,40079.38,9.2,9.3,0.2,0.0,0.2,0.0,2.0,,11.013882,29.88,214.41843,22.96,5.0029693
2023-03-29 18:30:00+00:00,80.0,33.203503,25.6535,40.027576,31.38026,0,0,43817.402,36584.105,8.3,9.25,1.4000001,0.0,1.4000001,0.0,5.0,,10.829959,28.8,200.71863,22.57,4.882475
2023-03-30 18:30:00+00:00,3.0,33.8535,24.7535,40.182102,29.87516,0,0,43840.344,40450.992,8.6,9.25,0.2,0.0,0.2,0.0,2.0,,12.015589,31.68,225.62042,23.18,5.028155
2023-03-31 18:30:00+00:00,80.0,33.1035,25.2035,39.93774,30.297935,0,0,43863.227,39011.066,8.85,9.25,1.7000002,0.0,1.7000002,0.0,12.0,,10.365251,27.72,220.41377,22.37,4.83713
2023-04-01 18:30:00+00:00,80.0,32.7535,25.4535,39.034977,31.181065,0,0,43886.04,32400.0,8.6,9.25,3.1999998,0.0,3.1999998,0.0,10.0,,9.255571,25.199999,194.29355,21.47,4.692056
2023-04-02 18:30:00+00:00,96.0,32.453503,24.7035,39.110653,29.011292,0,0,43908.766,32400.0,8.0,9.25,5.8,0.0,5.8,0.0,8.0,,9.504273,27.359999,172.14679,19.5,4.225589
2023-04-03 18:30:00+00:00,95.0,31.4535,24.0035,37.395493,28.677464,0,0,43931.383,29576.328,9.3,9.3,5.1000004,0.0,5.1000004,0.0,8.0,,9.290511,27.0,197.20491,19.96,4.2026
2023-04-04 18:30:00+00:00,95.0,34.653503,24.1535,39.99983,29.791779,0,0,43953.887,38767.0,9.3,9.3,1.9,0.0,1.9,0.0,2.0,,10.799999,31.68,186.59279,23.15,5.0535307
2023-04-05 18:30:00+00:00,96.0,33.703503,25.2535,40.447254,30.569977,0,0,43976.246,38493.516,8.6,9.25,4.1,0.0,4.1,0.0,8.0,,9.565437,28.44,186.77206,22.12,4.702466
2023-04-06 18:30:00+00:00,96.0,33.8535,25.2535,40.441402,30.55988,0,0,43998.457,37286.504,9.15,9.25,7.6,0.0,7.6,0.0,9.0,,9.178235,31.319998,227.29062,22.62,4.818888
2023-04-07 18:30:00+00:00,95.0,32.8035,24.5035,38.969845,29.666595,0,0,44020.504,20818.545,9.3,9.3,8.4,0.0,8.4,0.0,11.0,,8.669949,25.56,187.19913,16.56,3.646886
2023-04-08 18:30:00+00:00,80.0,33.703503,24.9535,39.958702,30.544594,0,0,44042.53,40238.543,9.2,9.3,1.5,0.0,1.5,0.0,2.0,,10.594036,28.8,274.96964,23.1,4.971821
2023-04-09 18:30:00+00:00,95.0,34.1035,24.3035,40.667156,29.69683,0,0,44064.582,36000.0,9.25,9.25,3.4,0.0,3.4,0.0,5.0,,11.384199,35.28,214.07726,23.1,4.954003
2023-04-10 18:30:00+00:00,45.0,35.0035,24.4535,40.933784,30.084518,0,0,44086.65,40347.227,9.15,9.2,0.0,0.0,0.0,0.0,0.0,,10.8955765,31.319998,263.5585,24.46,5.3195453
2023-04-11 18:30:00+00:00,80.0,35.5035,25.1035,41.914066,31.03994,0,0,44108.703,40562.023,9.25,9.25,0.4,0.0,0.4,0.0,2.0,,10.630672,29.519999,211.34952,24.38,5.3526983
2023-04-12 18:30:00+00:00,95.0,33.8535,26.2535,40.626102,32.492924,0,0,44130.746,39587.57,8.8,9.2,6.6,0.0,6.6,0.0,10.0,,11.212135,28.8,287.91248,22.16,4.8268433
2023-04-13 18:30:00+00:00,95.0,33.1035,25.8035,40.403873,32.241894,0,0,44152.75,39601.277,8.55,9.15,2.2,0.0,2.2,0.0,5.0,,10.105681,25.919998,222.48306,22.56,4.850042
2023-04-14 18:30:00+00:00,96.0,33.703503,25.9035,40.602257,31.86982,0,0,44174.703,39195.57,8.3,9.15,5.9,0.0,5.9,0.0,7.0,,11.659777,30.960001,211.22832,22.77,4.9030633
2023-04-15 18:30:00+00:00,80.0,32.5035,24.6535,38.77378,30.080055,0,0,44196.59,40243.797,9.15,9.15,1.4000001,0.0,1.4000001,0.0,6.0,,10.1376915,27.0,224.02911,22.71,4.8172264
2023-04-16 18:30:00+00:00,80.0,33.153503,24.7035,40.32216,29.420876,0,0,44218.39,39600.0,8.55,9.15,1.4000001,0.0,1.4000001,0.0,7.0,,8.759178,24.119999,226.48784,22.82,4.871819
2023-04-17 18:30:00+00:00,2.0,34.953503,26.5035,41.320385,33.263012,0,0,44240.098,39600.0,9.0,9.15,0.1,0.0,0.1,0.0,1.0,,10.931203,29.519999,226.776,22.43,4.933919
2023-04-18 18:30:00+00:00,80.0,34.453503,26.8535,41.045246,33.39115,0,0,44261.684,40139.938,9.05,9.1,1.0,0.0,1.0,0.0,3.0,,10.948973,30.239998,217.60396,22.62,4.9711866
2023-04-19 18:30:00+00:00,80.0,33.1035,27.2035,39.904083,33.64261,0,0,44283.137,40140.84,7.75,9.1,1.8000002,0.0,1.8000002,0.0,6.0,,12.074766,32.039997,226.5736,23.05,5.052594
2023-04-20 18:30:00+00:00,80.0,32.453503,26.4035,39.0623,32.656616,0,0,44304.44,40460.055,8.8,9.1,0.8,0.0,0.8,0.0,6.0,,10.948973,30.960001,214.35797,21.63,4.658903
2023-04-21 18:30:00+00:00,80.0,32.953503,26.8535,40.025692,33.617783,0,0,44325.582,39324.336,9.1,9.1,3.4999998,0.0,3.4999998,0.0,11.0,,9.746631,28.08,235.90498,21.1,4.5718513
2023-04-22 18:30:00+00:00,95.0,33.2535,27.2535,40.59473,33.180656,0,0,44346.53,37076.82,8.75,9.1,6.7,0.0,6.6,0.0,15.0,,10.144082,28.8,211.01102,21.24,4.6194816
2023-04-23 18:30:00+00:00,95.0,34.403503,26.3535,41.530956,32.237392,0,0,44367.273,27384.42,8.35,9.05,10.099999,0.0,10.099999,0.0,11.0,,9.19939,27.359999,169.66736,17.39,3.8868785
2023-04-24 18:30:00+00:00,96.0,33.703503,25.7035,39.89936,32.07732,0,0,44387.797,28349.225,8.5,9.05,11.4,0.0,11.4,0.0,10.0,,8.350138,26.28,180.41219,16.72,3.6965053
2023-04-25 18:30:00+00:00,96.0,32.7535,25.4535,39.565147,31.623703,0,0,44408.08,27200.348,8.9,9.05,12.400001,0.0,12.400001,0.0,14.0,,9.605998,26.64,215.09586,17.42,3.7753372
2023-04-26 18:30:00+00:00,96.0,34.203503,25.4535,41.199192,31.671509,0,0,44428.098,28325.307,8.85,9.05,14.0,0.0,14.0,0.0,11.0,,9.178235,30.239998,169.16998,18.64,4.0598054
2023-04-27 18:30:00+00:00,96.0,34.1035,25.4035,41.833923,31.853306,0,0,44447.844,28800.0,8.55,9.0,27.399998,0.0,27.299997,0.0,12.0,,9.746631,31.68,171.87,19.72,4.263258
2023-04-28 18:30:00+00:00,96.0,33.153503,25.5535,40.514225,31.534378,0,0,44467.453,25268.607,8.9,9.0,13.4,0.1,13.2,0.0,9.0,,8.473393,24.119999,145.0079,16.18,3.49193
2023-04-29 18:30:00+00:00,95.0,32.903503,24.5535,39.503437,30.264149,0,0,44486.973,32372.129,8.8,9.05,5.0,0.0,5.0,0.0,7.0,,9.19939,25.56,171.77725,20.6,4.3676534
